learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
34590.0,20.1875,3.9541236926904094E-7,34590.0,65.7,26.78762006403416,-206.25,19.29411764705884,34590.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34600.0,20.203125,3.958036217631476E-7,34600.0,65.60000000000001,26.550656560264773,-207.14285714285717,19.058823529411782,34600.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34610.0,20.203125,3.958036217631476E-7,34610.0,66.10000000000001,27.865587416694343,-202.67857142857144,20.422535211267622,34610.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34620.0,20.21875,3.961948742572543E-7,34620.0,66.0,27.010119832209163,-200.88495575221236,18.854415274463022,34620.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34630.0,20.21875,3.961948742572543E-7,34630.0,65.5,25.309801951903843,-197.41379310344826,16.058394160583955,34630.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34640.0,20.234375,3.9658612675136096E-7,34640.0,65.7,24.97550220480158,-200.8771929824561,15.099009900990112,34640.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34650.0,20.234375,3.9658612675136096E-7,34650.0,65.8,25.43171114599688,-200.0,15.763546798029571,34650.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34660.0,20.25,3.9697737924546763E-7,34660.0,65.3,24.70271677805747,-201.7391304347826,15.571776155717773,34660.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34670.0,20.25,3.9697737924546763E-7,34670.0,65.60000000000001,25.151329216656453,-196.55172413793102,16.301703163017045,34670.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34680.0,20.265625,3.973686317395743E-7,34680.0,65.3,24.16825468976731,-186.7768595041322,14.742014742014753,34680.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34690.0,20.28125,3.9775988423368097E-7,34690.0,64.8,22.6903749516815,-198.3050847457627,12.437810945273641,34690.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34700.0,20.296875,3.9815113672778764E-7,34700.0,64.1,21.05587221166703,-214.9122807017544,10.025062656641612,34700.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34710.0,20.296875,3.9815113672778764E-7,34710.0,64.2,21.240787592124082,-214.03508771929825,10.275689223057654,34710.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34720.0,20.3125,3.985423892218943E-7,34720.0,65.0,22.72604838674069,-207.01754385964915,12.280701754385975,34720.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34730.0,20.3125,3.985423892218943E-7,34730.0,64.8,22.124238388325722,-214.28571428571428,11.335012594458448,34730.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34740.0,20.328125,3.98933641716001E-7,34740.0,64.7,22.05371889877142,-212.38938053097348,11.306532663316593,34740.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34750.0,20.328125,3.98933641716001E-7,34750.0,65.10000000000001,22.879745436867474,-211.6071428571429,11.645569620253173,34750.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34760.0,20.40625,4.0088990418653445E-7,34760.0,64.2,21.484685127269376,-225.4545454545455,11.166253101736983,34760.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34770.0,20.421875,4.012811566806411E-7,34770.0,64.1,20.846305131981634,-226.3636363636364,10.696517412935332,34770.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34780.0,20.4375,4.016724091747478E-7,34780.0,64.1,20.490786676116237,-241.90476190476193,10.025062656641612,34780.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34790.0,20.4375,4.016724091747478E-7,34790.0,64.2,20.579635553701927,-244.23076923076928,9.823677581863988,34790.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34800.0,20.453125,4.0206366166885447E-7,34800.0,64.2,20.117815066047847,-240.952380952381,8.673469387755109,34800.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34810.0,20.453125,4.0206366166885447E-7,34810.0,63.6,19.297623270663358,-237.03703703703707,8.542713567839202,34810.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34820.0,20.46875,4.0245491416296114E-7,34820.0,62.8,18.458247115350904,-241.2844036697248,8.823529411764714,34820.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34830.0,20.46875,4.0245491416296114E-7,34830.0,62.5,17.70107273908388,-244.03669724770646,8.088235294117654,34830.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34840.0,20.484375,4.028461666570678E-7,34840.0,62.5,18.057145853910104,-247.22222222222229,8.759124087591248,34840.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34850.0,20.484375,4.028461666570678E-7,34850.0,62.1,17.409760902347386,-247.7064220183487,8.454106280193244,34850.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34860.0,20.5,4.032374191511745E-7,34860.0,62.2,17.768882701009392,-243.63636363636368,9.134615384615392,34860.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34870.0,20.5,4.032374191511745E-7,34870.0,62.2,18.390963418425514,-240.54054054054058,10.426540284360197,34870.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34880.0,20.515625,4.0362867164528115E-7,34880.0,62.7,19.984554659344433,-233.03571428571433,12.850467289719635,34880.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34890.0,20.515625,4.0362867164528115E-7,34890.0,62.4,20.028585526875506,-229.82456140350882,13.364055299539181,34890.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34900.0,20.53125,4.040199241393878E-7,34900.0,62.2,19.84460880776277,-220.3389830508475,13.30275229357799,34900.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34910.0,20.53125,4.040199241393878E-7,34910.0,62.2,19.84460880776277,-220.3389830508475,13.30275229357799,34910.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34920.0,20.546875,4.044111766334945E-7,34920.0,61.7,18.894422985701713,-224.5762711864407,12.155963302752303,34920.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34930.0,20.5625,4.0480242912760117E-7,34930.0,61.3,17.84416290207534,-227.96610169491527,10.623556581986152,34930.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34940.0,20.5625,4.0480242912760117E-7,34940.0,61.6,18.836658775786265,-225.42372881355934,11.926605504587165,34940.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34950.0,20.578125,4.0519368162170784E-7,34950.0,61.3,18.268905859295806,-227.96610169491527,11.238532110091752,34950.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34960.0,20.578125,4.0519368162170784E-7,34960.0,61.9,19.206399022842763,-220.16806722689077,11.60092807424595,34960.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34970.0,20.59375,4.055849341158145E-7,34970.0,62.7,20.34612066388199,-216.10169491525423,11.820330969267149,34970.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34980.0,20.59375,4.055849341158145E-7,34980.0,63.5,21.502000086025216,-209.3220338983051,12.048192771084347,34980.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
34990.0,20.609375,4.059761866099212E-7,34990.0,63.800000000000004,21.939690863924934,-201.66666666666666,12.135922330097097,34990.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35000.0,20.609375,4.059761866099212E-7,35000.0,63.0,20.874232800838318,-203.27868852459017,12.114014251781482,35000.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35010.0,20.625,4.0636743910402785E-7,35010.0,63.2,21.449428800737696,-204.13223140495867,12.796208530805696,35010.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35020.0,20.640625,4.067586915981345E-7,35020.0,63.1,21.600122380296767,-207.50000000000003,12.971698113207559,35020.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35030.0,20.640625,4.067586915981345E-7,35030.0,63.0,21.65166754896772,-208.33333333333334,12.941176470588244,35030.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35040.0,20.65625,4.071499440922412E-7,35040.0,63.4,22.239832751902583,-202.4793388429752,12.649164677804306,35040.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35050.0,20.65625,4.071499440922412E-7,35050.0,63.4,22.239832751902583,-202.4793388429752,12.649164677804306,35050.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35060.0,20.671875,4.0754119658634787E-7,35060.0,63.800000000000004,22.789804841633785,-194.3089430894309,11.92214111922142,35060.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35070.0,20.671875,4.0754119658634787E-7,35070.0,64.0,22.70465017412925,-192.6829268292683,10.22443890274315,35070.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35080.0,20.6875,4.0793244908045454E-7,35080.0,64.3,22.956734919374338,-190.2439024390244,8.695652173913052,35080.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35090.0,20.6875,4.0793244908045454E-7,35090.0,64.5,23.27708426985719,-188.61788617886177,8.740359897172244,35090.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35100.0,20.703125,4.083237015745612E-7,35100.0,63.9,22.31881563091755,-188.79999999999998,8.607594936708868,35100.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35110.0,20.703125,4.083237015745612E-7,35110.0,63.2,21.34769022958781,-192.06349206349205,7.76942355889725,35110.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35120.0,20.71875,4.087149540686679E-7,35120.0,62.2,19.557695008746514,-200.0,5.263157894736847,35120.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35130.0,20.71875,4.087149540686679E-7,35130.0,62.0,19.76181929517092,-199.21259842519686,6.172839506172845,35130.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35140.0,20.734375,4.0910620656277456E-7,35140.0,61.9,19.907504729871768,-200.0,7.073170731707323,35140.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35150.0,20.734375,4.0910620656277456E-7,35150.0,62.4,20.885743021743806,-193.75,7.616707616707623,35150.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35160.0,20.75,4.0949745905688123E-7,35160.0,62.6,21.56303479749002,-194.48818897637793,8.33333333333334,35160.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35170.0,20.765625,4.098887115509879E-7,35170.0,63.2,22.567069963177268,-194.4,8.229426433915219,35170.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35180.0,20.765625,4.098887115509879E-7,35180.0,63.4,22.86812556900564,-197.5609756097561,6.632653061224496,35180.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35190.0,20.78125,4.1027996404509457E-7,35190.0,63.7,24.087798838940667,-197.54098360655738,9.022556390977451,35190.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35200.0,20.78125,4.1027996404509457E-7,35200.0,64.60000000000001,25.736343039355546,-185.48387096774192,9.230769230769239,35200.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35210.0,20.796875,4.1067121653920124E-7,35210.0,65.2,27.21370724851081,-178.39999999999998,9.844559585492236,35210.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35220.0,20.796875,4.1067121653920124E-7,35220.0,65.3,27.159602337610007,-175.39682539682536,7.957559681697619,35220.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35230.0,20.8125,4.110624690333079E-7,35230.0,65.7,28.306272260588933,-172.2222222222222,8.776595744680858,35230.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35240.0,20.8125,4.110624690333079E-7,35240.0,65.5,27.987576291422815,-175.99999999999997,7.754010695187173,35240.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35250.0,20.828125,4.114537215274146E-7,35250.0,66.3,29.49318782847389,-169.59999999999997,7.417582417582425,35250.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35260.0,20.84375,4.1184497402152126E-7,35260.0,66.2,29.346644592718956,-170.39999999999998,4.51977401129944,35260.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35270.0,20.84375,4.1184497402152126E-7,35270.0,65.9,28.381205212000037,-170.6349206349206,1.7291066282420764,35270.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35280.0,20.859375,4.1223622651562793E-7,35280.0,66.3,29.665650957966367,-169.59999999999997,3.988603988603993,35280.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35290.0,20.859375,4.1223622651562793E-7,35290.0,66.5,29.778224961220822,-167.99999999999997,2.898550724637684,35290.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35300.0,20.875,4.126274790097346E-7,35300.0,66.3,28.914951063111726,-161.24031007751935,0.8823529411764715,35300.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35310.0,20.875,4.126274790097346E-7,35310.0,66.3,28.1541807018292,-161.24031007751935,-2.1212121212121233,35310.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35320.0,20.890625,4.130187315038413E-7,35320.0,66.8,29.04315116800959,-157.3643410852713,-0.30211480362537796,35320.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35330.0,20.890625,4.130187315038413E-7,35330.0,66.8,29.065891804119314,-163.49206349206347,-0.6060606060606066,35330.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35340.0,20.90625,4.1340998399794795E-7,35340.0,67.0,29.390619650804528,-161.90476190476187,0.0,35340.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35350.0,20.90625,4.1340998399794795E-7,35350.0,67.30000000000001,29.959989376194113,-155.46874999999994,1.2084592145015118,35350.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35360.0,20.921875,4.138012364920546E-7,35360.0,66.7,28.494739102426465,-164.28571428571425,-2.461538461538464,35360.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35370.0,20.921875,4.138012364920546E-7,35370.0,66.4,28.361874872074782,-164.56692913385825,-3.7037037037037077,35370.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35380.0,20.9375,4.141924889861613E-7,35380.0,66.4,28.445173243605865,-166.66666666666663,-4.672897196261687,35380.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35390.0,20.953125,4.1458374148026796E-7,35390.0,66.60000000000001,28.57142857142858,-169.3548387096774,-4.375000000000004,35390.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35400.0,20.953125,4.1458374148026796E-7,35400.0,66.5,28.32998160112962,-170.16129032258064,-5.015673981191228,35400.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35410.0,20.96875,4.1497499397437463E-7,35410.0,66.4,27.919269581931772,-175.40983606557376,-6.32911392405064,35410.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35420.0,20.96875,4.1497499397437463E-7,35420.0,66.7,28.92573272660527,-177.49999999999997,-5.047318611987387,35420.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35430.0,20.984375,4.153662464684813E-7,35430.0,66.60000000000001,28.73845733695189,-173.77049180327867,-5.031446540880508,35430.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35440.0,20.984375,4.153662464684813E-7,35440.0,66.10000000000001,28.071292170591995,-166.92913385826768,-4.307692307692312,35440.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35450.0,21.0,4.15757498962588E-7,35450.0,65.60000000000001,27.26411583612437,-164.61538461538458,-6.83229813664597,35450.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35460.0,21.0,4.15757498962588E-7,35460.0,65.2,26.594667566655435,-169.76744186046508,-8.750000000000009,35460.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35470.0,21.015625,4.1614875145669465E-7,35470.0,65.4,27.190084383746143,-170.31249999999997,-9.841269841269852,35470.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35480.0,21.015625,4.1614875145669465E-7,35480.0,65.4,27.342978937863556,-166.15384615384613,-9.14826498422714,35480.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35490.0,21.03125,4.165400039508013E-7,35490.0,65.2,27.035153121343896,-167.69230769230768,-9.779179810725562,35490.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35500.0,21.03125,4.165400039508013E-7,35500.0,65.10000000000001,27.247408840377908,-166.412213740458,-8.385093167701871,35500.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35510.0,21.046875,4.16931256444908E-7,35510.0,64.60000000000001,26.685305995650825,-160.29411764705878,-8.923076923076932,35510.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35520.0,21.046875,4.16931256444908E-7,35520.0,65.0,27.3162242647517,-159.25925925925924,-9.717868338558004,35520.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35530.0,21.0625,4.1732250893901466E-7,35530.0,65.0,27.454825083219674,-155.4744525547445,-9.034267912772595,35530.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35540.0,21.078125,4.1771376143312133E-7,35540.0,65.10000000000001,27.71573435843053,-154.74452554744522,-8.722741433021817,35540.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35550.0,21.078125,4.1771376143312133E-7,35550.0,65.0,27.955966686838995,-155.4744525547445,-7.033639143730894,35550.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35560.0,21.09375,4.18105013927228E-7,35560.0,64.7,27.678754353616064,-157.6642335766423,-6.969696969696977,35560.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35570.0,21.09375,4.18105013927228E-7,35570.0,64.2,27.08490331621119,-155.71428571428567,-7.507507507507515,35570.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35580.0,21.109375,4.184962664213347E-7,35580.0,64.3,27.264577645572725,-156.8345323741007,-8.18181818181819,35580.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35590.0,21.109375,4.184962664213347E-7,35590.0,64.5,27.459234132984584,-149.99999999999994,-9.907120743034065,35590.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35600.0,21.125,4.1888751891544135E-7,35600.0,64.2,26.864445906247575,-150.34965034965032,-12.225705329153618,35600.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35610.0,21.125,4.1888751891544135E-7,35610.0,64.2,26.972457601188015,-153.90070921985813,-12.225705329153618,35610.0,96792.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35620.0,21.140625,4.1928058231455423E-7,35620.0,63.800000000000004,26.46969210706987,-158.57142857142856,-14.195583596214526,35620.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35630.0,21.140625,4.1928058231455423E-7,35630.0,64.4,27.34842146078651,-159.85401459854012,-13.01587301587303,35630.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35640.0,21.15625,4.196736457136671E-7,35640.0,64.4,27.285205398869252,-161.7647058823529,-13.375796178343963,35640.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35650.0,21.171875,4.2006670911278E-7,35650.0,64.4,27.09131198774479,-165.67164179104475,-14.469453376205763,35650.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35660.0,21.171875,4.2006670911278E-7,35660.0,64.8,28.00487603339592,-160.7407407407407,-13.915857605177967,35660.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35670.0,21.1875,4.204597725118929E-7,35670.0,64.60000000000001,27.80342954104192,-158.39416058394158,-12.738853503184727,35670.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35680.0,21.1875,4.204597725118929E-7,35680.0,65.0,28.14322082614765,-169.2307692307692,-12.903225806451587,35680.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35690.0,21.203125,4.2085283591100577E-7,35690.0,65.0,28.14322082614765,-169.2307692307692,-12.903225806451587,35690.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35700.0,21.203125,4.2085283591100577E-7,35700.0,65.10000000000001,28.313203516555742,-166.412213740458,-11.858974358974333,35700.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35710.0,21.21875,4.2124589931011866E-7,35710.0,64.9,28.013585128550105,-165.90909090909088,-12.499999999999973,35710.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35720.0,21.21875,4.2124589931011866E-7,35720.0,64.7,27.706599383970108,-159.55882352941174,-11.35646687697162,35720.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35730.0,21.234375,4.2163896270923154E-7,35730.0,65.4,28.72445616348054,-150.72463768115938,-8.80503144654089,35730.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35740.0,21.234375,4.2163896270923154E-7,35740.0,65.3,28.464817884207832,-153.2846715328467,-9.119496855345922,35740.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35750.0,21.234375,4.2163896270923154E-7,35750.0,65.0,27.947957839262187,-155.4744525547445,-8.695652173913054,35750.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35760.0,21.25,4.220320261083444E-7,35760.0,65.9,30.182467404835222,-143.57142857142853,-6.896551724137938,35760.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35770.0,21.25,4.220320261083444E-7,35770.0,66.4,31.46018367038876,-143.47826086956516,-5.32915360501568,35770.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35780.0,21.265625,4.224250895074573E-7,35780.0,66.5,31.84185683127706,-135.91549295774644,-3.7151702786377747,35780.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35790.0,21.28125,4.228181529065702E-7,35790.0,65.7,30.448535972098316,-143.26241134751768,-7.187500000000008,35790.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35800.0,21.28125,4.228181529065702E-7,35800.0,65.2,29.738700650522727,-150.3597122302158,-9.0909090909091,35800.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35810.0,21.296875,4.232112163056831E-7,35810.0,65.60000000000001,30.950039141692937,-151.09489051094886,-7.836990595611293,35810.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35820.0,21.296875,4.232112163056831E-7,35820.0,66.3,32.54981706389554,-144.2028985507246,-7.324840764331218,35820.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35830.0,21.3125,4.2360427970479596E-7,35830.0,66.3,33.04351972533935,-140.71428571428567,-6.645569620253172,35830.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35840.0,21.328125,4.2399734310390885E-7,35840.0,65.5,31.523163034417067,-148.20143884892082,-11.650485436893177,35840.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35850.0,21.328125,4.2399734310390885E-7,35850.0,64.9,30.87829854273337,-156.20437956204375,-15.081967213114728,35850.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35860.0,21.34375,4.2439040650302173E-7,35860.0,64.8,31.02286043494791,-149.64539007092193,-13.915857605177967,35860.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35870.0,21.34375,4.2439040650302173E-7,35870.0,64.8,30.900182172247003,-149.64539007092193,-15.7894736842105,35870.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35880.0,21.359375,4.247834699021346E-7,35880.0,64.4,30.283292665254063,-147.2222222222222,-17.491749174917466,35880.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35890.0,21.359375,4.247834699021346E-7,35890.0,64.1,29.62164281513429,-149.30555555555551,-20.4697986577181,35890.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35900.0,21.375,4.251765333012475E-7,35900.0,64.1,29.90362236211126,-147.5862068965517,-18.09210526315787,35900.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35910.0,21.375,4.251765333012475E-7,35910.0,63.9,29.75232342730825,-137.49999999999994,-17.589576547231246,35910.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35920.0,21.390625,4.255695967003604E-7,35920.0,64.4,30.46413238379112,-134.21052631578942,-15.96091205211724,35920.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35930.0,21.46875,4.275349136959248E-7,35930.0,64.4,30.46413238379112,-134.21052631578942,-15.96091205211724,35930.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35940.0,21.484375,4.279279770950377E-7,35940.0,64.0,29.716876149421935,-135.29411764705878,-18.81188118811879,35940.0,97240.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35950.0,21.484375,4.279279770950377E-7,35950.0,64.0,29.97934390645241,-133.7662337662337,-16.504854368932016,35950.0,97680.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35960.0,21.5,4.2832462996657357E-7,35960.0,63.6,29.47485894971791,-136.36363636363632,-18.18181818181816,35960.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35970.0,21.5,4.2832462996657357E-7,35970.0,63.1,28.81065563649834,-136.5384615384615,-19.417475728155317,35970.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35980.0,21.515625,4.2872128283810944E-7,35980.0,63.2,28.976998583399915,-137.41935483870964,-19.869706840390858,35980.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
35990.0,21.515625,4.2872128283810944E-7,35990.0,63.3,29.338827063036703,-139.8692810457516,-18.387096774193527,35990.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36000.0,21.53125,4.291179357096453E-7,36000.0,64.0,30.998527968596672,-133.7662337662337,-17.647058823529388,36000.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36010.0,21.546875,4.295145885811812E-7,36010.0,64.3,31.64690745335907,-127.38853503184708,-18.604651162790674,36010.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36020.0,21.546875,4.295145885811812E-7,36020.0,64.60000000000001,32.02764976958527,-122.64150943396221,-17.99999999999998,36020.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36030.0,21.5625,4.2991124145271705E-7,36030.0,65.0,32.34152451943152,-122.92993630573244,-19.047619047619023,36030.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
36040.0,21.5625,4.2991124145271705E-7,36040.0,65.3,32.9105603031592,-121.01910828025473,-17.62711864406777,36040.0,98128.0,40.0,28.0,28.0,7.0,0.0,0.0,1.0
